swing
swung
12	3640
12	3637
12	0
12	3639
12	0
12	3639
11	3638
12	0
12	3639
12	3639
12	3640
12	3638
12	3639
12	2
12	0
12	3639
12	3636
12	0
12	3639
12	3640
12	3638
12	0
12	3639
12	3639
12	3637
12	3639
12	0
12	3638
12	3639
12	3638
12	3639
12	3636
12	3639
12	0
12	3640
12	3640
12	0
12	3640
12	3639
12	3639
12	3639
12	3638
12	3639
11	3640
12	1
12	3639
13	3640
12	3639
12	3637
12	3636
14	3636
12	1
12	3640
11	0
12	3639
12	3638
12	3637
12	3638
12	0
12	3640
12	0
12	0
12	3637
12	0
12	3639
12	3639
12	3637
12	3639
12	3640
12	3639
12	3639
12	3640
12	0
12	3639
12	3638
12	3639
12	3639
12	3639
12	3637
12	3639
11	3637
12	0
12	3638
14	3639
12	3639
13	3639
13	0
14	3638
13	3639
13	0
11	0
13	3640
14	3639
14	3638
14	3640
15	3639
16	3638
16	3639
17	3639
18	3637
19	3639
20	3639
21	3639
22	3637
23	3639
25	3639
25	3640
26	3639
27	3639
28	3637
29	3639
29	3638
30	1
30	3640
31	3640
31	3640
31	3639
31	3639
32	3639
32	3637
32	3639
32	0
32	3639
32	0
32	3639
32	3639
32	1
33	0
32	3640
32	3637
32	3638
32	3
32	3640
32	0
32	3635
32	0
32	3638
32	3639
32	3640
32	3640
32	3639
33	3640
33	3640
33	3638
33	3637
33	3639
33	3639
33	3639
33	3639
34	3640
34	3639
34	3639
35	3640
35	3638
35	3640
36	3640
36	3640
36	3639
36	0
37	3639
37	3639
36	3639
38	3639
38	3640
39	3639
38	0
39	3638
39	3638
40	3638
39	1
40	1
39	0
40	0
40	3637
40	3639
40	3640
40	3639
41	3640
41	3638
41	3639
41	0
42	3640
42	3639
42	3640
42	0
42	3640
43	3639
43	3639
43	3639
43	3639
44	0
44	3639
44	0
44	0
44	3639
45	3640
45	3640
45	3639
45	3638
46	3640
46	0
47	3640
47	3639
47	3637
47	3639
49	3638
48	3640
49	1
47	0
49	3638
50	3636
50	3639
50	3639
51	3639
51	3640
51	3639
52	0
52	3638
52	1
53	3638
53	3639
53	3638
54	0
54	3639
54	3638
55	3639
55	3638
55	3639
55	3639
56	3639
56	3639
57	3639
57	3639
57	3640
58	1
58	3639
58	3638
58	3639
59	3639
59	3639
60	3639
60	3639
61	3639
61	3637
61	0
62	0
62	3639
62	3639
62	0
62	0
63	3637
63	3640
63	3637
64	0
64	3637
64	3639
65	3639
65	3639
66	3639
66	3640
66	3639
66	3640
67	3639
67	3639
67	3639
68	3640
68	3640
68	0
69	3639
69	3640
69	3639
69	3639
69	0
70	3638
70	3639
71	3639
71	3639
72	3637
72	3639
71	3638
72	3639
73	3640
73	0
73	3638
74	3637
74	3637
74	3639
75	3639
75	0
75	3638
76	3639
76	3637
77	3639
77	3639
77	3636
77	0
78	3639
78	3640
78	3639
79	3639
79	3639
79	3639
80	3639
80	3639
80	3640
80	3639
81	3639
81	3639
81	3639
82	3640
82	3639
83	3639
83	3639
83	3639
84	3640
84	0
84	3638
85	3639
85	3639
86	0
86	3638
86	3640
86	3640
87	1
87	3639
88	0
88	3637
88	3639
88	3637
89	3639
89	3639
89	3640
89	0
90	3638
90	3639
91	3639
91	3639
91	3639
91	3639
92	3639
92	3639
92	3639
93	3639
93	3640
93	3640
94	3639
94	3639
95	3639
95	3639
95	3639
95	0
95	3639
96	3639
97	3639
97	3639
97	0
98	3639
98	3640
98	3638
99	3639
100	3637
99	3639
99	0
99	0
100	3640
101	3638
101	3639
102	3640
102	3639
102	3640
102	3639
103	3639
103	3638
104	3639
104	3639
105	3639
105	3639
106	3639
106	3640
106	3639
107	3640
107	3639
108	3639
108	3640
108	3638
109	3639
109	3639
110	3639
110	3639
110	3639
110	3639
111	3639
112	0
113	3639
113	3639
113	3638
114	3640
115	3638
115	3639
115	0
115	0
116	3639
117	3639
117	3639
118	3640
118	3639
119	0
119	3639
120	3639
121	3639
121	3639
122	3639
122	3639
123	3639
123	3639
124	3640
124	0
125	3638
126	0
126	3640
127	3639
127	3639
128	3639
128	3639
129	3639
129	3639
130	3640
132	3639
131	3639
132	3639
132	3637
132	0
133	3637
134	3639
134	3639
135	3640
135	3640
136	3640
137	3640
138	3639
138	3639
139	2
139	3639
140	2
141	3634
142	3639
142	3638
143	3640
143	3640
144	3639
145	0
146	3640
146	3637
147	3639
147	3637
148	3640
149	3639
150	3640
150	3639
151	3639
152	3640
152	3640
153	3639
154	3640
154	0
155	3638
155	3640
156	3639
157	3636
157	3640
158	0
158	3639
159	3640
160	1
161	0
161	3639
162	3639
162	0
163	3
164	3639
164	3639
165	3637
165	3639
166	3637
167	3639
168	3640
168	3640
169	0
170	3637
171	3639
172	3640
172	3639
173	3639
174	0
174	3640
175	3638
176	3639
177	3639
178	3639
179	3640
179	3639
182	3638
181	3640
182	3640
183	3639
184	3639
185	3639
186	3639
187	3639
188	0
190	3639
throw_close_time	335
vent_open_time	474
