-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-1	0
-2	-1
-2	0
-1	4
-1	12
-1	21
-1	28
-2	35
-2	37
-1	38
-1	39
-1	39
-1	39
-1	40
-1	39
-1	40
-1	40
-1	40
-1	39
-1	43
-1	44
-1	51
-1	54
-1	57
-1	59
-1	60
-1	62
-1	64
-1	66
-1	68
-1	68
-1	70
-1	71
-1	73
-1	74
-1	74
-1	75
-1	77
-1	78
-1	79
-1	79
-1	80
-1	81
-1	82
-1	82
-1	83
-1	83
-1	84
-1	84
-1	85
-1	85
-1	86
-1	86
-1	87
-1	87
-1	88
0	89
0	89
0	89
0	90
0	90
0	90
0	91
0	92
0	92
0	92
0	93
0	93
0	93
0	93
0	94
0	95
0	95
0	95
0	96
0	96
0	96
0	97
0	97
0	98
0	98
0	98
0	98
0	99
0	100
0	99
0	100
0	100
0	100
0	100
0	101
0	101
0	101
0	102
0	102
0	102
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	105
0	105
0	105
0	105
0	106
0	105
0	105
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
1	106
1	106
1	106
1	106
1	106
1	106
1	106
1	106
1	106
1	106
1	106
1	106
1	106
2	106
2	106
2	106
2	106
2	105
2	105
2	105
2	105
2	105
2	105
2	105
2	105
2	105
3	105
3	105
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	104
3	103
4	103
4	103
4	103
4	103
4	103
4	103
4	103
4	103
4	103
5	103
5	103
5	103
5	103
5	103
5	103
5	103
5	103
6	103
6	103
6	103
6	103
6	103
6	103
6	103
6	102
6	102
6	102
6	102
6	102
6	96
7	92
7	96
7	95
7	95
7	98
7	99
7	96
7	95
8	97
8	98
8	95
8	96
8	96
8	96
8	95
8	96
9	96
9	95
9	95
9	96
9	95
9	95
9	95
9	95
9	95
10	95
10	95
10	95
10	94
10	95
10	95
11	94
10	94
11	95
11	95
11	94
11	94
11	94
11	93
12	93
12	94
12	93
12	93
12	93
12	93
12	93
12	93
12	93
13	93
13	93
13	93
13	93
13	93
13	93
14	93
14	93
14	92
14	92
14	92
14	92
15	92
15	92
15	92
15	92
15	92
15	92
15	92
15	92
16	92
16	92
16	91
16	92
16	92
16	91
17	91
17	91
17	90
17	90
17	90
18	90
18	90
18	90
18	90
18	90
18	90
18	90
18	90
19	90
19	90
19	90
19	90
20	90
20	90
20	89
20	90
20	89
20	89
21	89
21	89
21	89
21	89
21	89
21	89
21	89
21	89
22	89
22	89
22	88
23	89
23	88
23	89
23	88
23	88
23	88
24	87
24	88
24	88
24	88
24	87
24	87
24	87
25	87
25	87
25	87
25	87
26	87
26	87
26	87
26	86
27	86
27	86
27	86
27	86
27	86
27	86
27	86
28	86
28	86
28	86
28	85
28	85
29	85
29	85
29	85
29	85
29	85
30	85
30	85
30	85
30	85
30	85
30	85
31	84
31	84
31	84
31	84
