286	25.13741	
287	22.98473	
288	26.12214	
289	28.96183	
290	26.81680	
291	25.11450	
292	29.32061	
293	30.84733	
294	25.91603	
295	26.74046	
296	29.83970	
297	28.36641	
298	25.35115	
299	28.74046	
300	29.22138	
301	26.61069	
302	28.43512	
303	29.76336	
304	29.67176	
305	28.06870	
306	28.70229	
307	30.96947	
308	30.92366	
309	31.32061	
310	30.41222	
311	30.54199	
312	30.25954	
313	30.18321	
314	30.90077	
315	29.22138	
316	35.48855	
317	33.27481	
318	34.38931	
319	35.30534	
320	35.10687	
321	33.78626	
322	35.11450	
323	36.97710	
324	34.82443	
325	37.32061	
326	36.16030	
327	36.48091	
328	39.24427	
329	35.12977	
330	37.46565	
331	40.21374	
332	36.65649	
333	41.54962	
334	37.75572	
335	37.34351	
336	43.12977	
337	37.32824	
338	38.54962	
339	39.27481	
340	35.50382	
341	41.02290	
342	38.61832	
343	38.92366	
344	43.48855	
345	35.96947	
346	41.90076	
347	39.57252	
348	38.24427	
349	44.15267	
350	39.41222	
351	43.09160	
352	41.80153	
353	41.31298	
354	48.24427	
355	40.30534	
356	47.16030	
357	43.68702	
358	47.70229	
359	44.46565	
360	49.44275	
361	42.12214	
362	49.61069	
363	43.23664	
364	45.82443	
365	45.41222	
366	46.27481	
367	45.84733	
368	40.05344	
369	45.64122	
370	42.00000	
371	45.25954	
372	43.08397	
373	44.75572	
374	50.52672	
375	42.36641	
376	49.37405	
377	45.38168	
378	45.89313	
379	47.89313	
380	44.12214	
381	46.12214	
382	44.41222	
383	44.68702	
384	44.19084	
385	44.44275	
386	44.06870	
387	44.35115	
388	47.14504	
389	46.30534	
390	48.18321	
391	48.16030	
392	48.77862	
393	46.85496	
394	48.77099	
395	48.85496	
396	49.97710	
397	48.89313	
398	48.93893	
399	49.46565	
400	49.13740	
401	51.58779	
402	50.48091	
403	50.67939	
404	52.69466	
405	50.49618	
406	53.70229	
407	52.20611	
408	56.30534	
409	52.02290	
410	52.91603	
411	51.62595	
412	55.53435	
413	50.82443	
414	51.84733	
415	54.04580	
416	52.36641	
417	53.06870	
418	51.18321	
419	55.70992	
420	53.62595	
421	59.31298	
422	53.85496	
423	57.63359	
424	53.63359	
425	59.67176	
426	55.80153	
427	56.38168	
428	56.91603	
429	54.32061	
430	62.29008	
431	54.70992	
432	57.67939	
433	57.80916	
434	58.06107	
435	55.94656	
436	61.06107	
437	56.91603	
438	56.79389	
439	57.65649	
440	58.96183	
441	57.71755	
442	60.79389	
443	58.19084	
444	59.61832	
445	58.71755	
446	58.58779	
447	59.54962	
448	55.39694	
449	63.54962	
450	56.69466	
451	58.52672	
452	60.22901	
453	56.16794	
454	63.95420	
455	57.25191	
456	62.93893	
457	61.83969	
458	60.35878	
459	63.09923	
460	61.31298	
461	64.50382	
462	66.10688	
463	62.95420	
464	64.07633	
465	64.99237	
466	64.56489	
467	64.79389	
468	62.81679	
469	62.00000	
470	63.06107	
471	62.22901	
472	63.29008	
473	63.43511	
474	64.35115	
475	62.15267	
476	64.96947	
477	61.68702	
478	62.14504	
479	65.86260	
480	66.96183	
481	63.57252	
482	68.91603	
483	68.20611	
484	66.58016	
485	64.40458	
486	65.26718	
487	68.74046	
488	65.53436	
489	68.36641	
490	70.30535	
491	67.67939	
492	71.79389	
493	71.71756	
494	70.67939	
495	70.14505	
496	76.13741	
497	68.19084	
498	72.09924	
499	70.17558	
500	66.82443	
501	66.78627	
502	72.29772	
503	66.20611	
504	69.24428	
505	73.50382	
506	67.91603	
507	67.55725	
508	74.06871	
509	70.45802	
510	70.22901	
511	74.13741	
512	72.30535	
513	71.93894	
514	72.34352	
515	75.57252	
516	72.35115	
517	72.05344	
518	72.43511	
519	72.93130	
520	70.25955	
521	71.96183	
522	73.90840	
523	74.99237	
524	71.41222	
525	74.46566	
526	72.03054	
527	74.37405	
528	74.00764	
529	72.83206	
530	72.31298	
531	74.04580	
532	76.51908	
533	73.43511	
534	73.46566	
535	76.71756	
536	78.55725	
537	79.27481	
538	78.80153	
539	78.76336	
540	80.06107	
541	74.54962	
542	76.16031	
543	79.54199	
544	79.24428	
545	72.83970	
546	75.99237	
547	82.39695	
548	80.48092	
549	76.51145	
550	75.76336	
551	75.63359	
552	80.24428	
553	81.51145	
554	76.14505	
555	80.27481	
556	81.22138	
557	81.93894	
558	80.70993	
559	78.63359	
560	78.87023	
561	80.48092	
562	82.74810	
563	80.11450	
564	80.16794	
565	81.57252	
566	80.52672	
567	77.32061	
568	81.04580	
569	82.92367	
570	80.20611	
571	81.67939	
572	84.01527	
573	82.78627	
574	86.87023	
575	85.16031	
576	82.85497	
577	84.53436	
578	84.24428	
579	83.54199	
580	88.89313	
581	85.95420	
582	85.22901	
583	83.29772	
584	86.20611	
585	83.68703	
586	86.40458	
587	85.33588	
588	84.89313	
589	84.78627	
590	86.51908	
591	87.69466	
592	87.80153	
593	86.16794	
594	83.24428	
595	83.79389	
596	81.30535	
597	88.19084	
598	88.42749	
599	89.90077	
600	88.80916	
601	87.03817	
602	87.08397	
603	85.56489	
604	86.91603	
605	88.09161	
606	85.39695	
607	84.97710	
608	87.30535	
609	85.77100	
610	85.34352	
611	88.06871	
612	88.77863	
613	93.98474	
614	92.88550	
615	90.17558	
616	89.60306	
617	90.70993	
618	88.84733	
619	92.06871	
620	90.80916	
621	91.51145	
622	95.34352	
623	93.74046	
624	91.58016	
625	89.65649	
626	88.80916	
627	86.86260	
628	85.69466	
629	85.35115	
630	89.83970	
631	89.13741	
632	88.86260	
633	89.14505	
634	97.96947	
635	97.06107	
636	97.74046	
637	96.65649	
638	97.38932	
639	94.70230	
640	93.91603	
641	95.94657	
642	92.48092	
643	91.89313	
644	89.06871	
645	91.93130	
646	93.87786	
647	93.64122	
648	93.50382	
649	99.50382	
650	97.44275	
651	97.96947	
652	98.78627	
653	97.67176	
654	97.76336	
655	96.72519	
656	97.63359	
657	98.81680	
658	99.33588	
659	100.19084	
660	100.00000	
661	99.80153	
662	99.04580	
663	98.32061	
664	97.53436	
665	95.29008	
666	97.78627	
667	91.61069	
668	92.69466	
669	94.50382	
670	96.98474	
671	97.45039	
672	99.07634	
673	99.80916	
674	97.96947	
675	99.90840	
676	97.59542	
677	98.83970	
678	98.86260	
679	98.14505	
680	96.33588	
681	96.29772	
682	99.30535	
683	101.45039	
684	100.18321	
685	100.80916	
686	102.32061	
687	104.51145	
688	103.83206	
689	101.13741	
690	103.58016	
691	106.15267	
692	104.17558	
693	107.32825	
694	108.93130	
695	105.69466	
696	105.91603	
697	106.27481	
698	106.64122	
699	101.42749	
700	102.84733	
701	102.67939	
702	106.58779	
703	106.49619	
704	106.11450	
705	104.68703	
706	100.93894	
707	105.66413	
708	103.95420	
709	103.09161	
710	104.61833	
711	105.61833	
712	105.60306	
713	105.39695	
714	109.14505	
715	107.83206	
716	103.98474	
717	103.16031	
718	103.55725	
719	105.11450	
720	106.96947	
721	105.47328	
722	107.90077	
723	112.23664	
724	110.80916	
725	109.79389	
726	110.42749	
727	110.14505	
728	107.49619	
729	109.93894	
730	108.29008	
731	109.22901	
732	110.37405	
733	109.63359	
734	112.00764	
735	113.22138	
736	108.66413	
737	106.87786	
738	107.66413	
739	109.64886	
740	110.77100	
741	109.67176	
742	106.01527	
743	106.62596	
744	106.70230	
745	101.41985	
746	110.61833	
747	111.18321	
748	114.29008	
749	115.02291	
750	111.51908	
751	113.66413	
752	113.67939	
753	114.76336	
754	115.17558	
755	114.58779	
756	113.22138	
757	116.32061	
758	115.51145	
759	114.89313	
760	116.67176	
761	116.25191	
762	113.70993	
763	112.23664	
764	115.99237	
765	114.01527	
766	114.71756	
767	116.40458	
768	120.16794	
769	114.35878	
770	112.13741	
771	112.48092	
772	111.06107	
773	112.48855	
774	113.83206	
775	114.49619	
776	114.67176	
777	116.63359	
778	110.88550	
779	109.85497	
780	116.67176	
781	129.65647	
782	120.58779	
783	116.06871	
784	122.35878	
785	119.39695	
786	119.15267	
787	117.67176	
788	117.71756	
789	120.51908	
790	114.87023	
791	120.64886	
792	125.06871	
793	115.97710	
794	121.77100	
795	123.53436	
796	111.23664	
797	115.12977	
798	118.29772	
799	120.32825	
800	119.15267	
801	114.93894	
802	109.06107	
803	118.80916	
804	104.96947	
805	108.96947	
806	111.47328	
807	126.85497	
808	118.21374	
809	120.14505	
810	127.80153	
811	131.25190	
812	124.22138	
813	126.40458	
814	121.61069	
815	124.36641	
816	122.10688	
817	123.41985	
818	126.56489	
819	124.91603	
820	120.50382	
821	123.84733	
822	125.86260	
823	119.83206	
824	122.00764	
825	125.49619	
826	126.58016	
827	122.47328	
828	123.09161	
829	122.48092	
830	114.04580	
831	109.85497	
832	125.06871	
833	115.96947	
834	113.32825	
835	118.85497	
836	123.86260	
837	124.70993	
838	124.20611	
839	129.65647	
840	128.67175	
841	127.98474	
842	128.03816	
843	126.21374	
844	124.32825	
845	129.69465	
846	130.11450	
847	126.53436	
848	127.77863	
849	125.99237	
850	131.27479	
851	119.13741	
852	127.83970	
853	126.77100	
854	122.87023	
855	119.67176	
856	128.80151	
857	120.55725	
858	127.55725	
859	120.38169	
860	123.09161	
861	116.41985	
862	122.84733	
863	127.68703	
864	134.12976	
865	125.76336	
866	132.96945	
867	141.74044	
868	131.11450	
869	127.08397	
870	128.16030	
871	127.89313	
872	126.48092	
873	124.24428	
874	132.80915	
875	132.96182	
876	133.45800	
877	133.94656	
878	135.57250	
879	130.76335	
880	129.41220	
881	131.31297	
882	137.85494	
883	132.66410	
884	131.59541	
885	132.35113	
886	131.69465	
887	122.31298	
888	131.97709	
889	123.50382	
890	136.12213	
891	141.78625	
892	135.32060	
893	128.35113	
894	133.15266	
895	131.10685	
896	127.34352	
897	123.82443	
898	142.67175	
899	131.29769	
900	136.21372	
901	136.54197	
902	136.41220	
903	138.08396	
904	132.58778	
905	134.37403	
906	131.29769	
907	139.50381	
908	138.71754	
909	133.62594	
910	140.60304	
911	134.66410	
912	139.67938	
913	138.17556	
914	138.06869	
915	140.41984	
916	141.94656	
917	140.52671	
918	136.67175	
919	140.47328	
920	134.84732	
921	138.72518	
922	137.72518	
923	136.32060	
924	147.79388	
925	140.83969	
926	146.00000	
927	139.56488	
928	137.39694	
929	133.96182	
930	134.28244	
931	134.81678	
932	140.25190	
933	141.20610	
934	143.33587	
935	134.63357	
936	132.98472	
937	140.64122	
938	138.37403	
939	147.16029	
940	145.19082	
941	146.43510	
942	141.29006	
943	141.47328	
944	143.11450	
945	140.02288	
946	135.16793	
947	136.82441	
948	138.82441	
949	131.61831	
950	141.24426	
951	138.06869	
952	138.90075	
953	137.15266	
954	137.27479	
955	149.80151	
956	146.18319	
957	144.59541	
958	143.52671	
959	142.20610	
960	142.04579	
961	154.61068	
962	144.54960	
963	146.06869	
964	141.84732	
965	149.60304	
966	148.35876	
967	151.02288	
968	152.07632	
969	148.97709	
970	147.54197	
971	145.28244	
972	151.14503	
973	145.02288	
974	148.52671	
975	143.10685	
976	145.80915	
977	149.89312	
978	149.56488	
979	146.94656	
980	154.87785	
981	144.12976	
982	147.70228	
983	147.71754	
984	150.60304	
985	147.59541	
986	146.03053	
987	147.00762	
988	141.71754	
989	146.34350	
990	144.96182	
991	153.20610	
992	147.09159	
993	143.66410	
994	149.22137	
995	144.78625	
996	148.29006	
997	146.06869	
998	154.80915	
999	153.69465	
1000	155.87785	
1001	152.07632	
1002	148.83969	
1003	155.43510	
1004	151.99235	
1005	157.17556	
1006	155.38931	
1007	152.38166	
1008	154.88548	
1009	150.15266	
1010	153.36640	
1011	151.11450	
1012	151.06869	
1013	149.83204	
1014	150.69465	
1015	144.48854	
1016	142.52671	
1017	139.88548	
1018	142.76335	
1019	144.28244	
1020	149.08396	
1021	153.83204	
1022	145.38931	
1023	153.77098	
1024	150.10685	
1025	154.03816	
1026	156.09922	
1027	148.47328	
1028	154.77098	
1029	155.85494	
1030	148.33587	
1031	153.48854	
1032	156.01525	
1033	157.08396	
1034	156.09159	
1035	156.64122	
1036	155.03053	
1037	149.40457	
1038	151.74807	
1039	151.12213	
1040	152.55725	
1041	151.68701	
1042	149.83969	
1043	147.09159	
1044	154.75572	
1045	151.76335	
1046	150.56488	
1047	148.10685	
1048	153.10685	
1049	144.25953	
1050	146.87022	
1051	145.40457	
1052	150.05342	
1053	155.22137	
1054	151.38166	
1055	148.17556	
1056	148.93128	
1057	146.54960	
1058	156.32823	
1059	152.10685	
1060	157.35876	
1061	156.55725	
1062	149.16793	
1063	149.04579	
1064	152.84732	
1065	156.43510	
1066	148.08396	
1067	161.47328	
1068	155.72518	
1069	154.92366	
1070	155.85494	
1071	150.41984	
1072	154.30534	
1073	148.86259	
1074	149.91603	
1075	153.14503	
1076	154.04579	
1077	151.85494	
1078	151.06869	
1079	159.36640	
1080	153.61068	
1081	150.64884	
1082	143.22900	
1083	146.12213	
1084	150.32823	
1085	144.62594	
1086	139.38166	
1087	149.95419	
1088	145.88548	
1089	152.49617	
1090	151.58013	
1091	154.41984	
1092	154.31297	
1093	150.58013	
1094	152.52671	
1095	155.45800	
1096	153.48091	
1097	151.96182	
1098	161.14503	
1099	153.87022	
1100	150.67938	
1101	147.16793	
1102	153.95419	
1103	150.81678	
1104	153.70228	
1105	147.08396	
1106	148.19082	
1107	144.98472	
1108	153.42747	
1109	151.57250	
1110	153.74044	
1111	157.30534	
1112	148.60304	
1113	156.61831	
1114	146.51907	
1115	149.16793	
1116	153.03816	
1117	153.29769	
1118	152.50381	
1119	151.12213	
1120	146.44273	
1121	151.32060	
1122	147.64122	
1123	157.90838	
1124	155.84732	
1125	157.67938	
1126	154.47328	
1127	149.48091	
1128	155.60304	
1129	156.50381	
1130	155.03053	
1131	151.56488	
1132	149.88548	
1133	155.92366	
1134	155.00000	
1135	156.89312	
1136	149.53434	
1137	147.15266	
1138	147.58013	
1139	143.21372	
1140	153.90075	
1141	151.17556	
1142	154.33587	
1143	152.94656	
1144	151.49617	
1145	151.29769	
1146	146.10685	
1147	155.12976	
1148	144.52671	
1149	147.29769	
1150	152.76335	
1151	153.87785	
1152	152.19082	
1153	153.25953	
1154	158.58013	
1155	157.13739	
1156	158.16793	
1157	154.63357	
1158	148.64122	
1159	146.86259	
1160	150.36640	
1161	152.03816	
1162	152.09159	
1163	146.78625	
1164	148.71754	
1165	143.18319	
1166	153.68701	
1167	151.07632	
1168	147.11450	
1169	150.65647	
1170	146.73281	
1171	156.71754	
1172	146.88548	
1173	141.01525	
1174	147.25190	
1175	154.60304	
1176	151.73281	
1177	157.99235	
1178	151.41984	
1179	158.80151	
1180	145.31297	
1181	147.97709	
1182	154.74044	
1183	153.37403	
1184	158.42747	
1185	151.13739	
1186	151.67938	
1187	154.47328	
1188	145.00000	
1189	152.29769	
1190	146.77862	
1191	150.86259	
1192	146.55725	
1193	140.35113	
1194	151.92366	
1195	156.09922	
1196	151.19847	
1197	157.82441	
1198	152.07632	
1199	154.29006	
1200	152.32823	
1201	150.13739	
1202	149.24426	
1203	155.23663	
1204	151.70228	
1205	139.96182	
1206	154.67175	
1207	153.96945	
1208	154.29006	
1209	146.97709	
1210	155.84732	
1211	152.32060	
1212	149.48854	
1213	157.14503	
1214	150.09159	
1215	155.22137	
1216	153.07632	
1217	155.45037	
1218	155.06869	
1219	155.54960	
1220	148.87785	
1221	151.64884	
1222	151.19082	
1223	149.67938	
1224	141.74807	
1225	149.60304	
1226	149.19082	
1227	149.37403	
1228	153.70228	
1229	147.90075	
1230	147.44273	
1231	153.25190	
1232	147.65647	
1233	145.81678	
1234	147.81678	
1235	157.48091	
1236	150.48091	
1237	148.40457	
1238	146.77862	
1239	150.42747	
1240	151.48091	
1241	151.16793	
1242	145.81678	
1243	154.35113	
1244	152.61831	
1245	155.74807	
1246	154.49617	
1247	154.95419	
1248	155.49617	
1249	150.30534	
1250	146.46563	
1251	147.93128	
1252	146.64122	
1253	142.54960	
1254	142.16793	
1255	148.51144	
1256	157.08396	
1257	150.47328	
1258	148.60304	
1259	151.23663	
1260	151.16029	
1261	156.81678	
1262	150.04579	
1263	157.58013	
1264	157.48091	
1265	153.83969	
1266	152.18319	
1267	158.07632	
1268	157.90075	
1269	161.56488	
1270	153.58013	
1271	149.32823	
1272	158.08396	
1273	150.58778	
1274	151.73281	
1275	155.06106	
1276	145.90838	
1277	146.67938	
1278	144.12213	
1279	146.80915	
1280	151.83204	
1281	149.54960	
1282	149.37403	
1283	155.41220	
1284	153.70228	
1285	143.74807	
1286	148.74044	
1287	141.35113	
1288	149.20610	
1289	149.68701	
1290	146.29769	
1291	155.02288	
1292	150.85494	
1293	155.09922	
1294	159.35876	
1295	156.04579	
1296	153.52671	
1297	149.61831	
1298	152.55725	
1299	155.14503	
1300	155.24426	
1301	144.69465	
1302	154.74807	
1303	151.51907	
1304	145.93128	
1305	152.65647	
1306	152.32823	
1307	156.57250	
1308	151.53434	
1309	151.32823	
1310	151.83969	
1311	144.83969	
1312	145.66410	
1313	143.21372	
1314	145.58013	
1315	157.77862	
1316	149.83204	
1317	144.12976	
1318	149.85494	
1319	146.77862	
1320	152.25190	
1321	146.52671	
1322	148.31297	
1323	155.80915	
1324	151.17556	
1325	148.54960	
1326	156.35876	
1327	154.96182	
1328	156.88548	
1329	154.31297	
1330	146.97709	
1331	145.17556	
1332	139.26716	
1333	151.65647	
1334	153.86259	
1335	151.86259	
1336	152.42747	
1337	150.44273	
1338	151.12213	
1339	154.00762	
1340	152.69465	
1341	147.78625	
1342	145.61831	
1343	144.48091	
1344	150.09159	
1345	157.09922	
1346	152.41220	
1347	155.93128	
1348	157.35876	
1349	148.16793	
1350	157.40457	
1351	150.16029	
1352	153.35113	
1353	154.54960	
1354	153.77098	
1355	153.89312	
1356	148.16029	
1357	152.87785	
1358	148.16793	
1359	157.69465	
1360	155.62594	
1361	160.17556	
1362	156.17556	
1363	150.92366	
1364	154.02288	
1365	154.64884	
1366	149.66410	
1367	150.35113	
1368	148.52671	
1369	158.06869	
1370	157.45800	
1371	154.64884	
1372	151.84732	
1373	145.19847	
1374	146.91603	
1375	150.97709	
1376	149.17556	
1377	146.26716	
1378	143.03053	
1379	154.21372	
1380	151.80915	
1381	147.40457	
1382	153.78625	
1383	150.74807	
1384	154.59541	
1385	145.73281	
1386	148.51144	
1387	157.09159	
1388	151.84732	
1389	153.44273	
1390	154.08396	
1391	156.82441	
1392	150.12213	
1393	154.70228	
1394	145.41220	
1395	146.70228	
1396	153.29006	
1397	146.22900	
1398	151.76335	
1399	155.01525	
1400	156.41984	
1401	144.77862	
1402	151.78625	
1403	146.80151	
1404	148.21372	
1405	151.76335	
1406	145.26716	
1407	146.77098	
1408	151.16029	
1409	147.64122	
1410	153.99235	
1411	152.44273	
1412	147.39694	
1413	154.38166	
1414	157.30534	
1415	145.02288	
1416	149.16793	
1417	159.65647	
1418	155.06869	
1419	155.11450	
1420	151.70991	
1421	162.29769	
1422	153.15266	
1423	144.60304	
1424	154.25953	
1425	154.96182	
1426	157.18319	
1427	152.81678	
1428	148.63357	
1429	146.47328	
1430	149.05342	
1431	152.67938	
1432	151.87022	
1433	154.25953	
1434	147.12213	
1435	159.21372	
1436	150.76335	
1437	152.74044	
1438	145.85494	
1439	155.16793	
1440	151.01525	
1441	149.35876	
1442	152.90838	
1443	152.23663	
1444	152.71754	
1445	154.06106	
1446	154.72518	
1447	157.07632	
1448	149.65647	
1449	156.90838	
1450	154.53434	
1451	149.24426	
1452	150.73281	
1453	157.57250	
1454	152.34350	
1455	150.81678	
1456	155.54197	
1457	154.27479	
1458	151.73281	
1459	149.70228	
1460	146.30534	
1461	149.14503	
1462	148.16029	
1463	149.81678	
1464	149.06106	
1465	147.34350	
1466	148.12213	
1467	147.72518	
1468	153.07632	
1469	148.32060	
1470	149.29006	
1471	147.14503	
1472	146.58778	
1473	153.26716	
1474	148.67938	
1475	151.22137	
1476	150.24426	
1477	149.78625	
1478	155.40457	
1479	151.63357	
1480	157.61068	
1481	155.71754	
1482	156.41984	
1483	156.06106	
1484	150.92366	
1485	154.46563	
1486	155.02288	
1487	154.70991	
1488	153.38931	
1489	151.55725	
1490	146.09159	
