25	33
25	33
25	34
25	33
25	33
25	33
25	33
25	33
25	32
25	33
25	35
25	33
26	33
28	37
30	34
31	36
32	48
33	47
34	44
35	51
36	47
37	60
39	61
40	56
41	51
41	50
42	54
42	55
43	53
43	50
44	50
43	54
44	54
44	55
44	56
44	61
45	62
46	69
47	74
50	72
50	69
52	68
53	73
53	78
54	70
56	73
58	86
59	92
61	86
62	79
64	78
65	81
66	83
67	80
68	78
69	81
69	78
70	84
71	90
72	93
73	94
74	97
76	99
78	100
80	102
81	106
82	114
82	113
83	113
84	112
84	114
87	115
88	113
89	113
91	115
91	118
93	117
94	119
95	118
95	118
96	126
96	132
97	126
98	128
98	132
99	133
101	136
102	139
104	141
105	143
105	143
106	143
106	142
107	141
108	141
109	144
110	145
111	145
113	147
114	150
114	165
115	152
116	155
117	153
117	154
118	155
119	158
120	159
120	159
121	160
122	160
123	162
124	167
125	169
126	169
127	169
128	169
128	169
130	169
130	169
131	167
132	164
133	166
134	166
135	166
136	178
136	183
137	184
138	187
139	184
139	186
140	187
141	185
142	193
143	198
143	203
144	199
145	210
146	212
146	210
147	213
148	207
149	190
150	188
150	190
151	194
152	201
153	201
154	204
154	209
155	216
156	220
157	221
157	221
158	219
160	215
160	214
161	213
162	214
163	215
164	216
165	218
165	220
166	222
168	223
168	224
169	224
171	224
172	226
172	229
174	229
174	230
176	229
176	231
177	237
178	248
179	251
179	252
181	254
182	257
182	255
184	259
185	256
185	242
187	236
187	238
188	241
189	242
189	246
190	249
191	251
192	253
193	256
194	257
195	259
196	263
198	265
198	270
200	272
201	274
201	280
202	282
202	280
203	279
203	280
203	278
202	275
201	271
200	270
199	267
199	267
199	266
199	265
200	266
201	268
202	270
202	270
202	268
202	274
202	279
202	276
201	274
201	269
200	265
200	264
200	265
200	268
201	271
202	276
203	281
204	281
205	281
205	281
205	281
205	281
204	275
204	282
203	282
203	279
203	278
203	276
204	275
204	275
205	276
205	273
205	272
205	273
205	275
205	275
205	267
205	268
205	281
205	282
205	305
205	304
205	285
205	296
205	300
205	302
205	290
205	270
205	265
205	282
205	299
204	293
204	289
204	273
204	273
204	257
204	236
204	206
204	216
204	236
205	239
205	238
205	256
205	282
205	303
204	317
204	316
204	309
204	309
204	293
204	284
204	299
204	303
204	303
204	306
204	303
204	298
204	286
204	280
204	281
204	286
204	286
204	273
204	262
205	258
205	260
205	260
205	257
205	259
205	267
205	282
205	291
205	292
205	289
205	287
205	284
205	281
205	278
205	278
205	278
206	275
206	270
206	265
206	252
206	256
206	267
205	273
206	279
206	286
206	294
206	289
207	282
207	279
207	280
208	281
208	262
208	270
208	276
208	281
208	282
208	281
208	279
208	275
208	271
208	267
208	265
208	259
208	263
208	265
208	267
208	272
208	279
208	289
208	298
208	298
208	300
208	302
208	298
208	293
208	289
208	289
208	286
208	285
208	284
208	283
208	282
208	280
208	279
208	276
208	270
208	267
208	266
208	270
208	275
208	279
208	279
208	284
208	284
208	287
207	284
208	287
208	290
208	294
208	290
208	284
208	282
208	280
208	281
208	279
208	279
208	279
208	281
208	279
208	281
208	279
208	279
208	279
208	279
208	281
208	283
208	284
208	283
208	284
208	284
208	286
208	283
208	283
208	285
208	285
208	284
208	282
208	282
208	281
207	281
208	280
208	279
208	279
208	281
208	281
208	279
208	279
208	280
208	281
208	280
208	282
208	282
208	283
208	282
208	283
208	282
208	284
208	285
208	284
208	284
208	284
208	283
208	282
208	280
208	281
208	281
208	282
208	282
208	281
208	281
208	281
208	278
208	281
208	281
208	282
208	282
208	281
208	281
208	282
208	282
208	281
208	282
208	282
208	283
208	282
208	281
208	281
208	280
208	281
208	280
208	281
208	281
208	282
208	281
208	282
208	282
208	281
208	281
208	281
208	281
208	282
208	282
208	281
208	282
208	281
208	284
208	281
208	281
208	282
208	282
208	282
208	281
208	281
208	281
208	282
208	282
208	281
208	282
208	282
208	282
208	282
208	282
208	282
timestep	2000
throw_close_time	14
vent_open_time	172
