25	0
25	0
25	0
25	0
25	1
25	11
25	0
25	0
25	40
25	189
25	210
25	201
27	175
30	149
32	132
33	132
34	135
35	168
36	248
37	222
38	201
40	176
42	158
44	134
46	111
50	103
52	93
55	87
57	79
57	75
58	75
59	68
60	72
60	75
60	70
60	73
60	67
60	73
60	77
60	66
62	66
62	62
64	61
66	53
69	38
71	47
71	47
73	37
76	34
78	28
81	29
84	28
84	26
84	20
84	22
84	16
95	18
95	23
97	17
99	17
101	15
102	18
105	9
106	13
108	10
111	11
112	12
114	11
116	10
118	11
120	10
123	18
124	9
127	18
130	9
131	1
133	12
136	13
137	14
140	7
143	11
144	8
147	7
149	15
151	4
154	13
155	6
157	6
159	6
161	4
162	6
165	6
167	0
169	8
171	6
172	6
175	5
176	13
178	8
180	7
181	4
183	14
186	3
187	16
190	13
191	0
193	4
195	7
196	6
198	14
199	6
200	6
200	6
199	7
198	3
195	12
193	3
191	4
190	6
190	6
190	4
190	9
190	6
190	6
190	8
190	6
190	0
190	10
190	6
189	4
188	5
186	6
185	6
183	4
182	1
182	6
182	6
182	5
182	1
182	10
182	4
181	6
179	6
179	6
178	6
177	5
176	1
176	5
176	10
176	0
176	3
176	7
176	9
176	1
176	9
176	1
174	5
174	6
173	1
171	7
170	0
169	6
169	2
169	6
169	5
169	4
168	4
168	4
167	6
166	5
165	3
164	3
164	2
163	2
163	11
163	4
163	6
163	2
163	4
163	4
163	3
163	12
163	3
162	4
161	3
161	0
161	7
160	5
160	4
160	4
160	6
160	1
160	3
160	4
160	0
160	0
160	4
159	7
159	3
159	0
159	0
159	4
159	3
159	0
159	2
159	9
159	5
159	3
159	6
159	1
159	0
159	6
158	5
158	2
157	4
157	3
157	3
157	3
157	9
157	4
157	5
157	4
157	1
157	2
157	3
157	1
157	7
157	1
157	1
157	1
157	2
157	4
157	10
158	0
158	1
158	0
159	0
159	2
159	1
159	0
159	0
159	0
159	1
160	6
160	3
160	6
161	0
161	3
161	6
161	5
162	3
162	2
162	3
162	1
162	4
162	2
163	2
163	0
163	1
163	0
164	4
165	0
165	8
165	3
165	2
165	4
166	0
166	7
166	0
166	4
167	3
167	3
168	1
168	7
169	0
169	0
170	1
170	4
171	4
171	1
171	0
172	0
172	0
172	1
172	0
173	10
173	0
174	1
175	0
176	0
176	2
176	0
176	0
176	3
177	0
177	0
178	0
179	0
179	4
180	1
181	1
182	0
182	0
183	0
183	2
183	3
183	0
183	0
183	4
183	0
183	0
183	0
183	1
183	1
183	3
183	0
183	0
183	0
183	0
183	1
183	6
183	0
183	0
183	6
183	4
183	1
183	1
183	7
183	0
183	0
184	2
184	2
184	1
184	0
184	1
185	4
185	1
185	0
185	0
185	0
185	3
186	4
186	0
186	1
187	3
187	0
187	3
187	2
187	0
187	0
187	1
187	0
187	0
187	1
188	0
188	0
188	1
189	0
189	8
189	3
189	0
190	7
190	5
190	0
190	0
190	4
190	0
190	1
191	3
191	0
191	0
192	3
192	0
192	3
192	1
193	0
193	0
193	4
193	6
193	0
193	0
194	5
194	0
194	0
195	0
195	1
195	0
195	0
195	6
196	0
196	0
196	0
196	7
197	0
197	0
197	6
198	0
198	3
198	1
198	1
198	0
199	3
199	0
199	0
199	0
200	5
200	0
201	4
201	3
201	0
201	0
201	1
202	1
202	0
203	4
203	1
203	0
203	0
203	0
204	0
204	3
204	4
205	3
205	0
205	2
205	0
206	1
206	0
207	3
207	0
208	1
208	0
208	1
208	0
208	11
208	0
208	0
208	3
207	0
207	0
207	0
207	1
207	0
207	4
207	0
207	10
207	0
207	2
207	1
207	0
207	0
207	7
207	0
207	1
207	3
207	0
207	0
207	0
207	0
207	0
207	0
207	0
207	1
207	1
207	4
207	0
207	1
207	0
208	3
208	0
207	1
207	0
208	2
208	0
207	0
207	0
208	0
208	0
207	0
207	4
207	0
207	1
208	0
207	0
207	0
207	1
207	0
207	0
207	0
207	1
timestep	2000
throw_close_time	13
vent_open_time	97
